fecha,"IPC General histórico, variación mensual","IPC sin volátiles, variación mensual","Velocidad de expansión (porcentaje), referencia 2018",Tasa de desempleo mensual nacional INE (porcentaje),Precio del cobre refinado BML (dólares/libra),Precio del petróleo WTI (dólares/barril),"IPC Energía volátiles, variación mensual","Índice de producción industrial, minería, INE (base 2014=100)","Índice de producción industrial, manufacturera, INE (base 2014=100)"
2018-01-01,0.5,0.3448192637403,0.818020729,6.8254374445719,3.21160301188424,63.67,-0.0497054115176754,96.275694553703,100.57753092707
2018-02-01,0,0.0418101679248,0.687073001,7.0100532120791,3.17599564546857,62.17,0.537099336998903,92.969837463721,97.671020962955
2018-03-01,0.2,0.6226992723923,1.083624383,7.3760875809755,3.08253651456047,62.76,-0.899021285567503,101.20563665331,109.81445989046
2018-04-01,0.3,0.3885368141848,1.127296933,6.9937939491544,3.10194593123469,66.32,0.497180792227492,91.30378853369,106.10748804988
2018-05-01,0.3,0.1634683429313,1.581986887,7.3814464950714,3.09433003719496,69.98,1.3908171856559,99.416586252579,105.52198808825
2018-06-01,0.1,0.1033534990694,1.34454461,7.5137144929646,3.15467204935136,67.52,1.49585289860681,95.141700062525,103.37078729738
2018-07-01,0.4,0.1697051943159,0.926760755,7.8534584611052,2.83415585593759,70.84,1.18226596445001,100.37021295385,96.500839794954
2018-08-01,0.2,0.1670536664972,-0.017086072,7.7190711079047,2.73961262814116,67.99,1.02945177576326,98.322822056271,105.75160801559
2018-09-01,0.3,-0.000129847585,-0.381303229,7.4702905165262,2.73066315884968,70.21,1.35671137054292,100.83243490609,90.146909276523
2018-10-01,0.4,0.2351816094427,-0.142287988,7.4119068299065,2.8195092080196,70.75,-0.164502190706284,100.49816176423,108.39779438538
2018-11-01,0,0.0949182738942,0.92830775,7.3111275021128,2.809126372131,56.67,-0.609821721878356,110.11772158202,103.88079850687
2018-12-01,-0.1,-0.082000849066,1.252994758,7.1464633153887,2.76431552209018,48.95,-1.73397509766859,111.244165042,104.41434206255
2019-01-01,0.1,0.5,1.015306083,7.1295721723762,2.69074662070217,51.52,-1.77048810591661,91.455131719528,103.59399677325
2019-02-01,0,0.1,-0.356584941,7.0342779076251,2.84777283861018,54.95,-1.31315656145514,83.188957360611,98.610493189274
2019-03-01,0.5,0.6,-0.327866587,7.23627924029,2.9261634763676,58.15,-0.0496270471736393,95.314560694206,111.62274820257
2019-04-01,0.3,0.3,-0.00208035,7.0963377412054,2.92347818198313,63.87,1.39703999893324,93.235705680584,104.71019967962
2019-05-01,0.6,0.1,1.382073629,7.2322801999576,2.73442347818198,60.84,4.7103843084982,97.964120893884,107.8841764222
2019-06-01,0,0.1,1.148036805,7.2538126303226,2.66190238592035,54.68,-0.415680538474228,94.53391415017,97.863539136329
2019-07-01,0.2,0.2,0.601851871,7.5486410796646,2.69429828540325,57.52,-0.493361347633003,97.657069360312,102.58614926181
2019-08-01,0.2,0.1,0.044246071,7.5718079861493,2.5891227433548,54.84,0.101667306824593,102.62222614993,104.78513269443
2019-09-01,0,0.1,0.207774094,7.3372973397862,2.60613263176994,56.95,-0.279059277088312,99.447566609704,92.569702604058
2019-10-01,0.8,0.3,-1.077175419,7.1410798092785,2.60495781547673,53.98,2.94101988859483,100.11562874746,102.16917104151
2019-11-01,0.1,0,-3.195981349,6.9603082938941,2.65793794792706,57.06,-0.657525527063008,101.06582249116,106.9696743762
2019-12-01,0.1,0.1,-3.909192704,7.0631690877494,2.74990020865463,59.8,1.51263995997459,113.37018915536,108.93164714703
2020-01-01,0.6,0.3,-0.65241306,7.4430743295789,2.74389912002177,57.52,0.993765588988937,92.955793480854,107.35559926697
2020-02-01,0.4,0.4,3.225895517,7.8105192968302,2.5793567994194,50.53,-0.047113923692732,91.472773159258,101.64368050819
2020-03-01,0.3,0.7,2.724932483,8.2285090973616,2.34903383833802,29.88,-0.14094238765836,97.576223696364,112.62075530531
2020-04-01,0,0.4,-3.771641234,9.0018555844912,2.28987117844507,16.52,-2.18915405358778,92.860763956805,98.017711518384
2020-05-01,-0.1,0,-10.75037175,11.206932833479,2.37404517826363,28.56,-1.47963771822912,100.05986900484,92.569979875727
2020-06-01,-0.1,0,-13.30371784,12.217859680127,2.60473101696453,38.3,-1.00039335309201,97.254521546812,89.502058019109
2020-07-01,0.1,0.2,-9.2472166,13.091216396143,2.88204662977411,40.75,-1.25266296992,98.932346405389,94.893912991602
2020-08-01,0.1,0.2,-2.275146678,12.907461467072,2.94688378844235,42.36,-0.999260679169,100.09485340519,96.402783642107
2020-09-01,0.6,0.4,4.868941802,12.34829068332,3.04472920257643,39.6,0.3036670332584,98.592579522924,97.605693934569
2020-10-01,0.7,0.6,7.694574156,11.577038760121,3.04035652726118,39.53,0.5093748907146,102.04713130506,108.49890293968
2020-11-01,-0.1,0,8.075925512,10.758022977255,3.20395083008256,41.1,-0.452479235783,101.70890631858,105.7866797755
2020-12-01,0.3,0.2,6.668114688,10.286318749044,3.51775378753515,47.05,0.5023925389001,103.98856820864,108.98067798859
2021-01-01,0.7,0.6,5.914405444,10.227160890761,3.61539508300826,52.1,1.7880441249485,92.756617180313,102.0144555489
2021-02-01,0.2,0,5.646189734,10.304521336183,3.83754422570988,59.06,2.180320748287,85.207924786255,102.73410497339
2021-03-01,0.4,0.5,4.512857219,10.353809664207,4.08463213281321,62.35,1.6856424737505,99.608552469837,117.09612539251
2021-04-01,0.4,0.5,2.46550953,10.244367108474,4.23457770117028,61.71,1.6280482855793,96.734980185433,104.04980481804
2021-05-01,0.3,0.2,0.698519197,10.037301451191,4.61941848861472,65.18,0.7856964141342,98.639162432194,100.88627328366
2021-06-01,0.1,-0.1,0.887354639,9.4964882170436,4.36016964528713,71.38,1.5660441648344,96.283074835447,102.8788429002
2021-07-01,0.8,0.7,2.892232986,8.9332892027599,4.2790483534428,72.46,2.4012526537803,96.928078512276,105.67200455425
2021-08-01,0.4,0.2,4.090535161,8.5475660411635,4.24439354077837,67.73,1.0234893808602,97.226756047671,107.87656470557
2021-09-01,1.2,0.7,4.320201436,8.4056111552988,4.22937040733013,71.56,0.9721964946574,91.418472731195,102.12505203915
